id,title,description,category,date,location,coordinates,points,stateId,maxAttendees,imageUrl,createdAt
d2d55ed7-081f-4252-8bd8-e507c2fd69b5,Election Campaign Fundraiser - Zamfara,An exclusive fundraising event to support our campaign activities and community development projects. Your contribution makes a real difference.,Fundraiser,"""2026-02-07T20:23:59.812Z""",Zamfara Convention Center,,10,71db8410-4949-492e-8cb0-1ac42ab97fa8,1000,,"""2025-11-12T20:23:59.976Z"""
5a8ffe0f-f682-45f6-abef-f93c0beaa0f5,Leadership Development Program - Zamfara,Comprehensive training program to equip volunteers and members with the skills needed for effective grassroots mobilization and community engagement.,Training,"""2026-02-27T20:23:59.812Z""",Zamfara Government House Banquet Hall,,10,71db8410-4949-492e-8cb0-1ac42ab97fa8,300,,"""2025-11-12T20:23:59.976Z"""
98c30ebc-cd93-426f-9de6-bbf3759574fd,Economic Growth Summit - Zamfara,Strategic planning and collaboration forum for party leadership and key stakeholders to align on priorities and action plans.,Summit,"""2026-02-25T20:23:59.812Z""",Zamfara Convention Center,,10,71db8410-4949-492e-8cb0-1ac42ab97fa8,5000,,"""2025-11-12T20:23:59.976Z"""
80be3864-fc8f-47bd-a94c-291631ebb564,Infrastructure Planning Session - Zamfara,"Expert-led discussion on evidence-based policy solutions to critical challenges in education, healthcare, and economic development.",Policy Dialogue,"""2025-10-30T20:23:59.812Z""",Zamfara Community Center,,10,71db8410-4949-492e-8cb0-1ac42ab97fa8,300,,"""2025-11-12T20:23:59.976Z"""
b04c5349-b3a4-49ef-8a0b-fe53a86bf58c,Infrastructure Planning Session - Adamawa,A platform for informed debate and consensus-building on key policy issues affecting our communities.,Policy Dialogue,"""2025-08-30T20:23:59.812Z""",Adamawa Central Mosque,,10,744acf2a-539c-4def-9a48-e788e719b82a,50,,"""2025-11-12T20:23:59.976Z"""
bd00fe72-ec77-494f-936e-be9cc4d9ce22,Free Medical Outreach - Adamawa,APC's commitment to the people demonstrated through direct community intervention and support programs.,Community Outreach,"""2025-09-03T20:23:59.812Z""",Adamawa City Square,,10,744acf2a-539c-4def-9a48-e788e719b82a,500,,"""2025-11-12T20:23:59.976Z"""
f17f2c50-26b5-4396-a8fd-569d22d1b609,Meet Your Representatives - Adamawa,An open forum for constituents to discuss pressing community issues and development priorities. Your voice matters in building a better tomorrow for all.,Town Hall,"""2026-05-01T20:23:59.812Z""",Adamawa Community Center,,10,744acf2a-539c-4def-9a48-e788e719b82a,1000,,"""2025-11-12T20:23:59.976Z"""
7afe5f3e-fa46-4f4c-a742-52eb4aa4f2bd,APC Leadership Summit - Adamawa,An intensive dialogue session focused on crafting innovative solutions to pressing challenges facing our state and nation.,Summit,"""2026-04-05T20:23:59.812Z""",Adamawa Sports Stadium,,10,744acf2a-539c-4def-9a48-e788e719b82a,5000,,"""2025-11-12T20:23:59.976Z"""
560a1046-61da-4dbc-bcef-d1bde8c7edcf,Tech Skills for Youth - Adamawa,"A platform for youth to voice their aspirations, concerns, and ideas for a better society.",Youth Forum,"""2025-08-22T20:23:59.812Z""",Adamawa Cathedral Hall,,10,744acf2a-539c-4def-9a48-e788e719b82a,2000,,"""2025-11-12T20:23:59.976Z"""
a39934f8-32d9-41bc-95b3-2abb4d4d0fe3,Victory Celebration Rally - Adamawa,A celebration of our achievements and a demonstration of our resolve to continue the fight for development and prosperity for all Nigerians.,Rally,"""2026-05-05T20:23:59.812Z""","Local Government Headquarters, Adamawa",,10,744acf2a-539c-4def-9a48-e788e719b82a,1000,,"""2025-11-12T20:23:59.976Z"""
588278dc-ae96-4c0e-84bb-27718681e772,Political Education Workshop - Adamawa,Comprehensive training program to equip volunteers and members with the skills needed for effective grassroots mobilization and community engagement.,Training,"""2025-10-29T20:23:59.812Z""","Ward 5, Adamawa",,10,744acf2a-539c-4def-9a48-e788e719b82a,500,,"""2025-11-12T20:23:59.976Z"""
94c64f07-43fc-4a60-a281-631985f0f57d,Women Empowerment Summit - Bayelsa,Celebrating women's achievements and discussing strategies for greater women participation in governance and leadership.,Women's Conference,"""2026-03-29T20:23:59.812Z""",Bayelsa Cathedral Hall,,10,a21ce9b4-add7-4326-aac4-0308d9eaaa01,500,,"""2025-11-12T20:23:59.976Z"""
68fe4193-d78e-4212-a89b-21d6e29a9269,Skills Acquisition Outreach - Bayelsa,Bringing hope and tangible support to communities in need. Join us in making a difference in people's lives.,Community Outreach,"""2025-05-22T20:23:59.812Z""",Bayelsa Cathedral Hall,,10,a21ce9b4-add7-4326-aac4-0308d9eaaa01,100,,"""2025-11-12T20:23:59.976Z"""
6bc1b878-92c4-4bb7-8d7f-afdd3286ceaf,Education Reform Summit - Bayelsa,"A high-level summit bringing together party leaders, stakeholders, and experts to chart the course for sustainable development and effective governance.",Summit,"""2025-11-18T20:23:59.812Z""",Bayelsa Central Mosque,,10,a21ce9b4-add7-4326-aac4-0308d9eaaa01,200,,"""2025-11-12T20:23:59.976Z"""
021bfc77-f37d-4a39-95b2-dc91059a8f98,Party Building Fundraiser - Bayelsa,Join prominent party leaders and donors for a special fundraising dinner to support our vision of progress and development.,Fundraiser,"""2025-07-05T20:23:59.812Z""","Ward 5, Bayelsa",,10,a21ce9b4-add7-4326-aac4-0308d9eaaa01,300,,"""2025-11-12T20:23:59.976Z"""
ed51829f-9b0a-4679-936b-024ea3483ab5,Effective Governance Workshop - Bayelsa,Developing the next generation of party leaders through intensive leadership training and mentorship.,Leadership Workshop,"""2025-12-29T20:23:59.812Z""",Bayelsa City Square,,10,a21ce9b4-add7-4326-aac4-0308d9eaaa01,1000,,"""2025-11-12T20:23:59.976Z"""
